@RELATION	TrainingSet

@ATTRIBUTE	class		{Politics,Economy,Social,Technology}
@ATTRIBUTE	id			NUMERIC
@ATTRIBUTE	content		STRING

@DATA
Politics,582816191854579712,'european court of human rights preserves trade union rights in turkey  by  on'
Social,582815825951924224,'the day so far client making an appointment with an mep at the european union house at airport aka ep rd floor damage control needed'
Politics,582815662537596928,'global issues  opinion cuba and the european union  the thaw begins'
Social,582815344588431361,'are you looking for a certain person in the european union institutions and you only know their name  eu'
Politics,582814921009840128,'could they crush the eu'
Politics,582814873433817088,'can a more coherent political eu be created without eroding the democratic rights of the citizens'
Politics,582814697629442048,'cuba and the european union  the thaw begins'
Social,582814591266197504,'new post the heart of the matter assessing credibility when children apply for asylum in the european union'
Social,582813609077641216,'eu roadsafety alert  welcome to the tispol bulletin    gozero'
Politics,582812905952960512,'uk membership of the european union  from'
Politics,582812689644273664,'newspaperheadlines what we observed in nigerias election  european union morningrideshow'
Social,582812616394829824,'catch up on the european summit of innovation and health ageing  wrap up'
Economy,582812295149039616,'eurasian economic union suggests strategic partnership to european union'
Politics,582812060477571072,'opinion cuba and the european union  the thaw begins in this column joaqun roy jean monnet professor of'
Politics,582810819806818305,'the european union and united state of america warns yesterday againt any intervention on the process of collation i guest something wronge'
Politics,582809067665514496,'april   to hear mp candidates    debate uk leaving the eu'
Social,582807182753820672,'labour will support access to internationalmarkets by returning britain to a leadership role in a reformed european union milibandmustwin'
Social,582807171911585792,'learn how a widowed mother started her baking business in southern jordan thanks to an eu project   eyd'
Social,582807151766212608,'c more entertainment ab v sandford european union  copyright the court of justice of the european union rule'
Politics,582806307616514048,'opinion cuba and the european union  the thaw begins fidelcastro'
Politics,582806120961437696,'montenegro eu broadens accession talks with montenegro the european union announced'
Social,582804981801201664,'dutch fm koenders  but we cannot  will not abandon the fundamental rights and freedoms on which the union is based'
Politics,582804638652637184,'a day at the remote office  european broadcasting union   in le grandsaconnex ge'
Politics,582802068810792960,'globalissues news opinion cuba and the european union  the thaw begins madrid mar  ips   the visit'
Politics,582800971648016385,'opinion cuba and the european union  the thaw begins  inter press service'
Economy,582800970897235968,'loopholes and taxation overseeing a fairer european union  budapest business journal'
Economy,582800401944174592,'a grexit would be a booster for euro for a short time because it will be a confirmation that european political union is strong eurogroup'
Economy,582798503837069312,'markets push the euro lower cause they see that an insanegovernment that can undermine european union is a possible eurogroup greece'
Economy,582798388980224001,'one im working on is about the european union but more about the genesis of it starting with the european coal and steel community'
